timestamp,cash,positions_value,equity,open_positions,drawdown
2021-01-05 01:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 02:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 03:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 04:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 05:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 06:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 07:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 08:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 09:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 10:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 11:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 12:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 13:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 14:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 15:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 16:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 17:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 18:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 19:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 20:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 21:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 22:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-05 23:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 00:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 01:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 02:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 03:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 04:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 05:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 06:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 07:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 08:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 09:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 10:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 11:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 12:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 13:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 14:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 15:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 16:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 17:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 18:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 19:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 20:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 21:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 22:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-06 23:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 00:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 01:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 02:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 03:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 04:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 05:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 06:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 07:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 08:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 09:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 10:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 11:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 12:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 13:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 14:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 15:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 16:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 17:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 18:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 19:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 20:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 21:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 22:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-07 23:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 00:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 01:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 02:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 03:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 04:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 05:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 06:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 07:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 08:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 09:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 10:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 11:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 12:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 13:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 14:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 15:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 16:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 17:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 18:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 19:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 20:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 21:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 22:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-08 23:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 00:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 01:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 02:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 03:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 04:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 05:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 06:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 07:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 08:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 09:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 10:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 11:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 12:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 13:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 14:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 15:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 16:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 17:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 18:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 19:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 20:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 21:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 22:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-09 23:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 00:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 01:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 02:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 03:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 04:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 05:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 06:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 07:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 08:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 09:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 10:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 11:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 12:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 13:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 14:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 15:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 16:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 17:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 18:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 19:00:00,1000.0,0.0,1000.0,0,0.0
2021-01-10 20:00:00,998.8687273909344,0.0,998.8687273909344,0,0.0011312726090656042
2021-01-10 21:00:00,968.8726995073846,30.226593864664192,999.0992933720488,1,0.0009007066279511947
2021-01-10 22:00:00,968.8726995073846,30.522805000825233,999.3955045082098,1,0.0006044954917902032
2021-01-10 23:00:00,939.7774523411779,59.15636142501188,998.9338137661898,2,0.0010661862338101854
2021-01-11 00:00:00,966.5090401497085,29.54097068408282,996.0500108337914,1,0.003949989166208638
2021-01-11 01:00:00,937.4847736740128,58.60794827730834,996.0927219513211,2,0.003907278048678904
2021-01-11 02:00:00,938.0532397730678,55.8142707871265,993.8675105601943,2,0.006132489439805681
2021-01-11 03:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 04:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 05:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 06:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 07:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 08:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 09:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 10:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 11:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 12:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 13:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 14:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 15:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 16:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 17:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 18:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 19:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 20:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 21:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 22:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-11 23:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 00:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 01:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 02:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 03:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 04:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 05:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 06:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 07:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 08:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 09:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 10:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 11:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 12:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 13:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 14:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 15:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 16:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 17:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 18:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 19:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 20:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 21:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 22:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-12 23:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 00:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 01:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 02:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 03:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 04:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 05:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 06:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 07:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 08:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 09:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 10:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 11:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 12:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 13:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 14:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 15:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 16:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 17:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 18:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 19:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 20:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 21:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 22:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-13 23:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 00:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 01:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 02:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 03:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 04:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 05:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 06:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 07:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 08:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 09:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 10:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 11:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 12:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 13:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 14:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 15:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 16:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 17:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 18:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 19:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 20:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 21:00:00,992.6962099340102,0.0,992.6962099340102,0,0.007303790065989801
2021-01-14 22:00:00,962.8855427496919,29.939234285252525,992.8247770349444,1,0.007175222965055582
2021-01-14 23:00:00,962.8855427496919,30.058934029444167,992.944476779136,1,0.007055523220863961
2021-01-15 00:00:00,962.8855427496919,30.295745705805857,993.1812884554978,1,0.006818711544502207
2021-01-15 01:00:00,962.8855427496919,30.082923123674,992.968465873366,1,0.007031534126634029
2021-01-15 02:00:00,962.8855427496919,30.15358498190158,993.0391277315935,1,0.006960872268406547
2021-01-15 03:00:00,962.8855427496919,29.717603927486344,992.6031466771783,1,0.007396853322821698
2021-01-15 04:00:00,962.8855427496919,29.50706967764658,992.3926124273385,1,0.007607387572661537
2021-01-15 05:00:00,962.8855427496919,29.033331140411846,991.9188738901038,1,0.008081126109896218
2021-01-15 06:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 07:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 08:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 09:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 10:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 11:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 12:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 13:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 14:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 15:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 16:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 17:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 18:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 19:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 20:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 21:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 22:00:00,991.7667975604991,0.0,991.7667975604991,0,0.008233202439500929
2021-01-15 23:00:00,961.9840406297573,29.868617921855176,991.8526585516124,1,0.008147341448387578
2021-01-16 00:00:00,933.0956598896456,59.398933951420645,992.4945938410663,2,0.007505406158933738
2021-01-16 01:00:00,905.0747972231595,87.0304493964004,992.1052466195599,3,0.00789475338044008
2021-01-16 02:00:00,877.895401062548,111.77332278455428,989.6687238471022,4,0.010331276152897771
2021-01-16 03:00:00,877.895401062548,112.72494395154824,990.6203450140962,4,0.009379654985903813
2021-01-16 04:00:00,851.5322021686396,139.22023165443676,990.7524338230764,5,0.009247566176923556
2021-01-16 05:00:00,904.648918765363,83.16037686159146,987.8092956269544,3,0.012190704373045605
2021-01-16 06:00:00,904.648918765363,83.75889624009771,988.4078150054606,3,0.011592184994539366
2021-01-16 07:00:00,904.648918765363,84.83147636564098,989.4803951310039,3,0.010519604868996111
2021-01-16 08:00:00,877.4823117348391,114.70082534514273,992.1831370799819,4,0.007816862920018139
2021-01-16 09:00:00,851.1315179134418,140.96805091388956,992.0995688273314,5,0.007900431172668618
2021-01-16 10:00:00,851.1315179134418,140.82459380113718,991.956111714579,5,0.008043888285420962
2021-01-16 11:00:00,851.1315179134418,141.83846781711014,992.969985730552,5,0.007030014269447975
2021-01-16 12:00:00,851.1315179134418,140.6231666139585,991.7546845274003,5,0.008245315472599714
